"pbs1300-2 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
1662.00,-0.00002
1663.00,0.00150
1664.00,-0.00138
1665.00,-0.00300
1666.00,-0.00017
1667.00,0.00193
1668.00,-0.00092
1669.00,0.00040
1670.00,-0.00261
1671.00,0.00119
1672.00,0.00439
1673.00,0.00154
1674.00,0.00515
1675.00,0.00199
1676.00,0.00133
1677.00,0.00065
1678.00,0.00393
1679.00,0.00308
1680.00,0.00126
1681.00,0.00115
1682.00,-0.00275
1683.00,0.00293
1684.00,0.00157
1685.00,0.00071
1686.00,-0.00182
1687.00,0.00131
1688.00,0.00024
1689.00,0.00263
1690.00,0.00196
1691.00,0.00304
1692.00,0.00142
1693.00,0.00192
1694.00,0.00113
1695.00,0.00066
1696.00,0.00393
1697.00,0.00583
1698.00,0.00102
1699.00,0.00653
1700.00,-0.00035
1701.00,0.00047
1702.00,0.00377
1703.00,0.00468
1704.00,0.00354
1705.00,-0.00280
1706.00,0.00115
1707.00,0.00302
1708.00,0.00288
1709.00,0.00444
1710.00,-0.00223
1711.00,0.00137
1712.00,0.00224
1713.00,-0.00199
1714.00,0.00042
1715.00,0.00482
1716.00,0.00613
1717.00,-0.00211
1718.00,0.00016
1719.00,0.00335
1720.00,0.00801
1721.00,0.00201
1722.00,0.00090
1723.00,0.00322
1724.00,0.00692
1725.00,0.00325
1726.00,0.00588
1727.00,0.00185
1728.00,0.00390
1729.00,0.00537
1730.00,0.00308
1731.00,0.00431
1732.00,0.00456
1733.00,0.00653
1734.00,-0.00076
1735.00,0.00665
1736.00,0.00318
1737.00,0.00653
1738.00,0.00455
1739.00,0.00709
1740.00,0.00274
1741.00,0.00421
1742.00,0.00396
1743.00,0.00700
1744.00,0.00558
1745.00,0.00076
1746.00,-0.00023
1747.00,0.00349
1748.00,0.00315
1749.00,0.00275
1750.00,0.00413
1751.00,-0.00073
1752.00,0.00088
1753.00,0.00279
1754.00,0.00330
1755.00,0.00553
1756.00,0.00030
1757.00,0.00394
1758.00,0.00380
1759.00,0.00184
1760.00,0.00330
1761.00,0.00461
1762.00,0.00357
1763.00,0.00105
1764.00,0.00345
1765.00,0.00269
1766.00,0.00547
1767.00,0.00350
1768.00,0.00409
1769.00,-0.00011
1770.00,-0.00054
1771.00,0.00109
1772.00,0.00912
1773.00,0.00056
1774.00,0.00269
1775.00,-0.00017
1776.00,0.00111
1777.00,0.00003
1778.00,0.00269
1779.00,0.00693
1780.00,0.00127
1781.00,-0.00156
1782.00,-0.00142
1783.00,0.00751
1784.00,0.00311
1785.00,0.00018
1786.00,-0.00228
1787.00,0.00610
1788.00,0.00185
1789.00,0.00355
1790.00,-0.00098
1791.00,0.00073
1792.00,0.00105
1793.00,0.00214
1794.00,-0.00121
1795.00,-0.00090
1796.00,0.00121
1797.00,0.00276
1798.00,0.00085
1799.00,0.00090
1800.00,0.00325
1801.00,-0.00064
1802.00,0.00247
1803.00,0.00116
1804.00,-0.00247
1805.00,-0.00094
1806.00,0.00440
1807.00,0.00508
1808.00,0.00249
1809.00,0.00078
1810.00,0.00091
1811.00,0.00332
1812.00,0.00192
1813.00,0.00082
1814.00,0.00222
1815.00,-0.00018
1816.00,0.00020
1817.00,0.00610
1818.00,0.00443
1819.00,0.00224
1820.00,0.00390
1821.00,0.00377
1822.00,-0.00400
1823.00,0.00039
1824.00,-0.00071
1825.00,-0.00418
1826.00,0.00088
1827.00,-0.00229
1828.00,0.00089
1829.00,0.00225
1830.00,0.00304
1831.00,-0.00099
1832.00,0.00311
1833.00,0.00337
1834.00,0.00398
1835.00,-0.00142
1836.00,0.00359
1837.00,0.00081
1838.00,-0.00060
1839.00,-0.00115
1840.00,-0.00022
1841.00,-0.00329
1842.00,0.00053
1843.00,0.00390
1844.00,-0.00162
1845.00,0.00107
1846.00,0.00141
1847.00,0.00697
1848.00,0.00185
1849.00,0.00657
1850.00,-0.00221
1851.00,0.00221
1852.00,0.00307
1853.00,0.00344
1854.00,-0.00521
1855.00,-0.00040
1856.00,0.00603
1857.00,0.00213
1858.00,-0.00055
1859.00,-0.00308
1860.00,-0.00128
1861.00,-0.00092
1862.00,-0.00162
1863.00,0.00042
1864.00,-0.00278
1865.00,0.00440
1866.00,-0.01263
1867.00,-0.00291
1868.00,0.00056
1869.00,0.00469
1870.00,-0.00134
1871.00,-0.00012
1872.00,-0.00156
1873.00,-0.00199
1874.00,0.00489
1875.00,0.00321
1876.00,0.00230
1877.00,-0.00260
1878.00,0.00027
1879.00,-0.00071
1880.00,0.00325
1881.00,-0.00215
1882.00,0.00128
1883.00,-0.00504
1884.00,-0.00079
1885.00,0.00271
1886.00,-0.00180
1887.00,0.00262
1888.00,-0.00101
1889.00,-0.00035
1890.00,0.00061
1891.00,0.00043
1892.00,-0.00090
1893.00,-0.00034
1894.00,-0.00354
1895.00,0.00024
1896.00,-0.00095
1897.00,-0.00214
1898.00,-0.00300
1899.00,0.00243
1900.00,-0.00318
